title	timestamp	category
ETH-BIB-Assuanstaudamm-Abessinienflug_1934-LBS_MH02-22-0133.tif	2016-08-17T11:11:40Z	All media supported by Wikimedia CH|Aswan Low Dam|CC-PD-Mark|ETH-BIB Mittelholzer-Abyssinia flight 1934|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Assuanstaudamm-Abessinienflug_1934-LBS_MH02-22-0137.tif	2016-08-17T11:10:58Z	All media supported by Wikimedia CH|Aswan Low Dam|CC-PD-Mark|ETH-BIB Mittelholzer-Abyssinia flight 1934|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75|Rivers of Ethiopia
ETH-BIB-Chrüzegg,_Tweralpspitz,_Toggenburg,_Säntis_v._W._aus_3500_m-Inlandflüge-LBS_MH01-002494.tif	2016-12-22T12:47:51Z	All media supported by Wikimedia CH|Atzmännig|CC-PD-Mark|Chrüzegg (Libingen)|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Images with annotations|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Chrüzegg,_Hintergoldingen,_Toggenburg_v._W._aus_2000_m-Inlandflüge-LBS_MH01-002501.tif	2016-12-22T12:50:26Z	All media supported by Wikimedia CH|Atzmännig|CC-PD-Mark|Chrüzegg (Libingen)|ETH-BIB Mittelholzer-Inland flights|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Barbiere_in_Bagdad-Persienflug_1924-1925-LBS_MH02-02-0102-AL-FL.tif	2016-05-31T08:53:04Z	All media supported by Wikimedia CH|Baghdad in the 1920s|Barbers|Black and white photographs by Walter Mittelholzer|Black and white photographs of groups|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Maude-Brücke_über_den_Tigris,_Bagdad-Persienflug_1924-1925-LBS_MH02-02-0048-AL-FL.tif	2016-05-31T08:41:30Z	All media supported by Wikimedia CH|Baghdad in the 1920s|Black and white photographs by Walter Mittelholzer|Black and white photographs of people|Bridges in Baghdad|Bridges over the Tigris|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-An_den_Ufern_des_Tigris_(Bagdad)-Persienflug_1924-1925-LBS_MH02-02-0040-AL-FL.tif	2016-05-31T08:39:02Z	All media supported by Wikimedia CH|Baghdad in the 1920s|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-An_den_Ufern_des_Tigris_(Bagdad)-Persienflug_1924-1925-LBS_MH02-02-0041-AL-FL.tif	2016-05-31T08:39:19Z	All media supported by Wikimedia CH|Baghdad in the 1920s|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Barbiere_in_Bagdad-Persienflug_1924-1925-LBS_MH02-02-0103-AL-FL.tif	2016-05-31T08:53:02Z	All media supported by Wikimedia CH|Baghdad in the 1920s|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Café_in_Colomb_Bechar-Nordafrikaflug_1932-LBS_MH02-13-0261.tif	2016-08-16T10:24:05Z	All media supported by Wikimedia CH|Béchar|CC-PD-Mark|ETH-BIB Mittelholzer-North Africa flight 1932|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Beni-Abbès-Nordafrikaflug_1932-LBS_MH02-13-0173.tif	2016-08-16T10:05:38Z	All media supported by Wikimedia CH|Béni Abbès|CC-PD-Mark|ETH-BIB Mittelholzer-North Africa flight 1932|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Junkers_F_13,_CH-94_am_Boden_in_Biskra_(VHS?)-Mittelmeerflug_1928-LBS_MH02-04-0209.tif	2016-08-16T07:54:42Z	All media supported by Wikimedia CH|Biskra|CC-PD-Mark|ETH-BIB Mittelholzer-Mediterranean flight 1928|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Hafen_von_Buschehr-Persienflug_1924-1925-LBS_MH02-02-0209-AL-FL.tif	2016-05-31T09:16:03Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Black and white photographs of groups|Bushehr|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Hafen_von_Buschehr-Persienflug_1924-1925-LBS_MH02-02-0212-AL-FL.tif	2016-05-31T09:16:28Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Black and white photographs of groups|Bushehr|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75|Sitting people
ETH-BIB-Persische_Karawane-Persienflug_1924-1925-LBS_MH02-02-0105-AL-FL.tif	2016-05-31T08:52:45Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Black and white photographs of groups|CC-PD-Mark|Caravans (travel group)|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Fischertypen_von_Enzeli_-Bandar_Anzali--Persienflug_1924-1925-LBS_MH02-02-0126-AL-FL.tif	2016-05-31T08:57:38Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Black and white photographs of groups|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|History of Bandar-e Anzali|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Enzeli_-Bandar_Anzali--Persienflug_1924-1925-LBS_MH02-02-0246-AL-FL.tif	2016-05-31T09:24:26Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Black and white photographs of groups|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|History of Bandar-e Anzali|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Arabertypen_bei_Kharata_-_Junkers_A_20-Persienflug_1924-1925-LBS_MH02-02-0017-AL-FL.tif	2016-05-31T08:35:30Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Black and white photographs of groups|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Junkers A 20|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Hafen_von_Smyrna-Persienflug_1924-1925-LBS_MH02-02-0007-AL-FL.tif	2016-05-31T08:32:29Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Black and white photographs of groups|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Arabertypen-Persienflug_1924-1925-LBS_MH02-02-0016-AL-FL.tif	2016-05-31T08:35:00Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Black and white photographs of groups|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Teheran_(Verkaufsläden_an_der_Hauptstrasse)-Persienflug_1924-1925-LBS_MH02-02-0106-AL-FL.tif	2016-05-31T08:53:16Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Black and white photographs of groups|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Arabertypen_(Notlandung_bei_Kharaba,_Aleppo)-Persienflug_1924-1925-LBS_MH02-02-0225-AL-FL.tif	2016-05-31T09:19:26Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Black and white photographs of groups|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Karawanenführer-Persienflug_1924-1925-LBS_MH02-02-0100-AL-FL.tif	2016-05-31T08:51:57Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Black and white photographs of groups|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75|Tehran in the 1920s
ETH-BIB-Buschehr_-_Netzflicker-Persienflug_1924-1925-LBS_MH02-02-0215-AL-FL.tif	2016-05-31T09:17:49Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Black and white photographs of people|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|Men at work in Iran|PD-old-75
ETH-BIB-Armenierfriedhof_in_-Neu-_Julfa_oberhalb_Isfahan-Persienflug_1924-1925-LBS_MH02-02-0229-AL-FL.tif	2016-05-31T09:20:18Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Black and white photographs of people|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|New Julfa|PD-old-75
ETH-BIB-Araberscheich_mit_Kamelkarawane-Persienflug_1924-1925-LBS_MH02-02-0044-AL-FL.tif	2016-05-31T08:39:51Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Black and white photographs of people|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Kamelkarawane_bei_Chanikin_-Chanaqin--Persienflug_1924-1925-LBS_MH02-02-0045-AL-FL.tif	2016-05-31T08:40:04Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Black and white photographs of people|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Arabertypen_Bagdad-Persienflug_1924-1925-LBS_MH02-02-0046-AL-FL.tif	2016-05-31T08:40:07Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Black and white photographs of people|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Bruchreparatur_A-20_am_Boden_in_Damsobad-Persienflug_1924-1925-LBS_MH02-02-0070-AL-FL.tif	2016-05-31T08:45:53Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Black and white photographs of people|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Eingang_zum_grossen_Bazar-Persienflug_1924-1925-LBS_MH02-02-0097-AL-FL.tif	2016-05-31T08:51:40Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Black and white photographs of people|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Buschehr_-_Fischermädchen-Persienflug_1924-1925-LBS_MH02-02-0216-AL-FL.tif	2016-05-31T09:17:15Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Black and white photographs of people|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Strassenhändler_am_Tigris-Persienflug_1924-1925-LBS_MH02-02-0049-AL-FL.tif	2016-05-31T08:41:28Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Black and white portrait photographs of men|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Hafen_von_Buschehr-Persienflug_1924-1925-LBS_MH02-02-0213-AL-FL.tif	2016-05-31T09:15:52Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Bushehr|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Hafen_von_Buschehr-Persienflug_1924-1925-LBS_MH02-02-0214-AL-FL.tif	2016-05-31T09:17:19Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Bushehr|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Hafen_von_Buschehr-Persienflug_1924-1925-LBS_MH02-02-0211-AL-FL.tif	2016-05-31T09:16:19Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Bushehr|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75|Sailboats
ETH-BIB-Hafen_von_Buschehr-Persienflug_1924-1925-LBS_MH02-02-0210-AL-FL.tif	2016-05-31T09:16:12Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|Bushehr|CC-PD-Mark|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75|Wooden boats
ETH-BIB-Karawanserei_(Teheran)-Persienflug_1924-1925-LBS_MH02-02-0099-AL-FL.tif	2016-05-31T08:51:35Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|Caravanserais in Iran|ETH-BIB Mittelholzer-Persia flight 1924-1925|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Fokker_F.VII_im_Camp_Serengeti-Kilimanjaroflug_1929-30-LBS_MH02-07-0318.tif	2016-06-21T09:55:43Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|CH-190 (aircraft)|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Fokker_F.VII_im_Camp_Serengeti-Kilimanjaroflug_1929-30-LBS_MH02-07-0326.tif	2016-06-21T09:56:04Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|CH-190 (aircraft)|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Fokker_in_der_Luft_über_Camp-Kilimanjaroflug_1929-30-LBS_MH02-07-0325.tif	2016-06-21T09:57:29Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|CH-190 (aircraft)|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Eine_Herde_Wildebeest_(Gnus)-Kilimanjaroflug_1929-30-LBS_MH02-07-0063.tif	2016-06-21T09:05:24Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|Connochaetes taurinus of Serengeti National Park|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Eine_Herde_Wildebeest,_eine_Art_Kuhantilope-Kilimanjaroflug_1929-30-LBS_MH02-07-0061.tif	2016-06-21T09:05:40Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|Connochaetes taurinus of Serengeti National Park|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Eine_Herde_Wildebeest_(Gnu)-Kilimanjaroflug_1929-30-LBS_MH02-07-0359.tif	2016-06-21T10:01:18Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|Connochaetes taurinus of Serengeti National Park|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Eine_Herde_Gnus-Kilimanjaroflug_1929-30-LBS_MH02-07-0360.tif	2016-06-21T10:02:22Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|Connochaetes taurinus of Serengeti National Park|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75|Serengeti
ETH-BIB-Eine_Herde_Gnus_in_der_Serengeti-Kilimanjaroflug_1929-30-LBS_MH02-07-0375.tif	2016-06-21T10:05:00Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|Connochaetes taurinus|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75|Serengeti
ETH-BIB-Hafen_an_Mittelmeerküste-Kilimanjaroflug_1929-30-LBS_MH02-07-0149.tif	2016-06-21T09:21:58Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|Corfu town|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Hafen_an_Mittelmeerküste-Kilimanjaroflug_1929-30-LBS_MH02-07-0147.tif	2016-06-21T09:22:22Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|Corfu town|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Giraffen_in_der_Serengeti-Kilimanjaroflug_1929-30-LBS_MH02-07-0065.tif	2016-06-21T09:06:36Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Giraffa camelopardalis|Media contributed by the ETH-Bibliothek|PD-old-75|Serengeti
ETH-BIB-Giraffen_in_der_Serengeti-Kilimanjaroflug_1929-30-LBS_MH02-07-0374.tif	2016-06-21T10:05:13Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Giraffa camelopardalis|Media contributed by the ETH-Bibliothek|PD-old-75|Serengeti
ETH-BIB-Einheimischer_mit_geschossener_Pferdeantilope-Kilimanjaroflug_1929-30-LBS_MH02-07-0368.tif	2016-06-21T10:03:16Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Hippotragus equinus|Media contributed by the ETH-Bibliothek|PD-old-75|Serengeti
ETH-BIB-Pyramiden_von_Gizeh-Kilimanjaroflug_1929-30-LBS_MH02-07-0191.tif	2016-06-21T09:29:34Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Historical images of Giza pyramids|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Pyramiden_von_Gizeh-Kilimanjaroflug_1929-30-LBS_MH02-07-0195.tif	2016-06-21T09:30:25Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Historical images of Giza pyramids|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Pyramiden_von_Gizeh-Kilimanjaroflug_1929-30-LBS_MH02-07-0194.tif	2016-06-21T09:30:32Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Historical images of Giza pyramids|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Pyramiden_von_Gizeh-Kilimanjaroflug_1929-30-LBS_MH02-07-0193.tif	2016-06-21T09:31:09Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Historical images of Giza pyramids|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Fremdenverkehr_vor_der_Sphinx-Kilimanjaroflug_1929-30-LBS_MH02-07-0161.tif	2016-06-21T09:24:41Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Historical images of the Great Sphinx|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Dorf_Juba_mit_Strohhütten_am_Nil-Kilimanjaroflug_1929-30-LBS_MH02-07-0203.tif	2016-06-21T09:33:07Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Juba|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Baron_Rothschild_im_Gespräch_mit_Mr._and_Mrs._Martin_Johnson-Kilimanjaroflug_1929-30-LBS_MH02-07-0026.tif	2016-06-21T09:00:58Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Martin and Osa Johnson|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Baron_Rothschild_im_Gespräch_mit_Mr._and_Mrs._Martin_Johnson-Kilimanjaroflug_1929-30-LBS_MH02-07-0303.tif	2016-06-21T09:51:58Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Martin and Osa Johnson|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Baron_Rothschild_im_Gespräch_mit_Mr._and_Mrs._Martin_Johnson-Kilimanjaroflug_1929-30-LBS_MH02-07-0307.tif	2016-06-21T09:52:57Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Martin and Osa Johnson|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Baron_Rothschild_mit_Mr._and_Mrs._Martin_Johnson-Kilimanjaroflug_1929-30-LBS_MH02-07-0309.tif	2016-06-21T09:53:14Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Martin and Osa Johnson|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Basaltwände_des_Mawenzi_aus_5000_m_Höhe-Kilimanjaroflug_1929-30-LBS_MH02-07-0110.tif	2016-06-21T09:15:17Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Mawenzi peak|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Felder_im_Nil-Delta-Kilimanjaroflug_1929-30-LBS_MH02-07-0160.tif	2016-06-21T09:24:40Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|Nile Delta|PD-old-75
ETH-BIB-Kairo,_in_der_Moschee_El_Tulum-Kilimanjaroflug_1929-30-LBS_MH02-07-0010.tif	2016-06-21T08:57:52Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Phönixpalmen_an_einem_Serengetibach-Kilimanjaroflug_1929-30-LBS_MH02-07-0022.tif	2016-06-21T08:59:18Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Afrikanischer_Hausbau-Kilimanjaroflug_1929-30-LBS_MH02-07-0025.tif	2016-06-21T08:59:33Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Familie_in_der_Nähe_Nairobis-Kilimanjaroflug_1929-30-LBS_MH02-07-0023.tif	2016-06-21T08:59:45Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Junges_Waikoma-Mädchen-Kilimanjaroflug_1929-30-LBS_MH02-07-0030.tif	2016-06-21T09:00:45Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Massai-Männer-Kilimanjaroflug_1929-30-LBS_MH02-07-0033.tif	2016-06-21T09:00:47Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Massaifrauen_mit_Kupferringen_als_Schmuck-Kilimanjaroflug_1929-30-LBS_MH02-07-0032.tif	2016-06-21T09:00:55Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Ruhepause_im_Löwentanz_der_Waikoma-Kilimanjaroflug_1929-30-LBS_MH02-07-0028.tif	2016-06-21T09:01:05Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
ETH-BIB-Walter_Mittelholzers_Leibbursche-Kilimanjaroflug_1929-30-LBS_MH02-07-0037.tif	2016-06-21T09:01:10Z	All media supported by Wikimedia CH|Black and white photographs by Walter Mittelholzer|CC-PD-Mark|ETH-BIB Mittelholzer-Kilimanjaro flight 1929-1930|GWToolset Batch Upload|Media contributed by the ETH-Bibliothek|PD-old-75
