page	p1	p2	media_pv	file_per_page	page_type
/wiki/File:ETH-BIB-Bolley,_Pompejus_Alexander_(1812-1870)-Portrait-Portr_00041.jpg	File:ETH-BIB-Bolley,_Pompejus_Alexander_(1812-1870)-Portrait-Portr_00041.jpg	File:ETH-BIB-Bolley, Pompejus Alexander (1812-1870)-Portrait-Portr 00041.jpg	0.5	2	file
/wiki/File:ETH-BIB-Bamberger,_Eugen_(1857-1932)-Portrait-Portr_00015.jpg	File:ETH-BIB-Bamberger,_Eugen_(1857-1932)-Portrait-Portr_00015.jpg	File:ETH-BIB-Bamberger, Eugen (1857-1932)-Portrait-Portr 00015.jpg	0.5	2	file
/wiki/File:KuratowksiKazimierz_Moscow1935.tif	File:KuratowksiKazimierz_Moscow1935.tif	File:KuratowksiKazimierz Moscow1935.tif	0.5	1	file
/wiki/File:ETH-BIB-Piz_Fianell,_Avers-Dia_247-00034.tif	File:ETH-BIB-Piz_Fianell,_Avers-Dia_247-00034.tif	File:ETH-BIB-Piz Fianell, Avers-Dia 247-00034.tif	0.5	1	file
/wiki/File:ETH-BIB-Piz_Urlaun,_Puntaiglas-Hintergrund,_NW-Hälfte-Dia_247-00082.tif	File:ETH-BIB-Piz_Urlaun,_Puntaiglas-Hintergrund,_NW-Hälfte-Dia_247-00082.tif	File:ETH-BIB-Piz Urlaun, Puntaiglas-Hintergrund, NW-Hälfte-Dia 247-00082.tif	0.5	0	file
/wiki/File:ETH-BIB-Schröter,_Carl_(1855-1939)-Portrait-Portr_06453.jpg	File:ETH-BIB-Schröter,_Carl_(1855-1939)-Portrait-Portr_06453.jpg	File:ETH-BIB-Schröter, Carl (1855-1939)-Portrait-Portr 06453.jpg	0.5	2	file
/wiki/File:ETH-BIB-Puntaiglas-Firn,_Osthälfte-Dia_247-00083.tif	File:ETH-BIB-Puntaiglas-Firn,_Osthälfte-Dia_247-00083.tif	File:ETH-BIB-Puntaiglas-Firn, Osthälfte-Dia 247-00083.tif	0.5	1	file
/wiki/File:ETH-BIB-Mägdeberg,_Hegau-Dia_247-00004-2.tif	File:ETH-BIB-Mägdeberg,_Hegau-Dia_247-00004-2.tif	File:ETH-BIB-Mägdeberg, Hegau-Dia 247-00004-2.tif	0.5	1	file
/wiki/File:ETH-BIB-Schieferung_in_Protagin,_Haslital-Dia_247-00168.tif	File:ETH-BIB-Schieferung_in_Protagin,_Haslital-Dia_247-00168.tif	File:ETH-BIB-Schieferung in Protagin, Haslital-Dia 247-00168.tif	0.5	1	file
/wiki/File:ETH-BIB-Dietler,_Hermann_(1839-1924)-Portrait-Portr_03555-A.jpg	File:ETH-BIB-Dietler,_Hermann_(1839-1924)-Portrait-Portr_03555-A.jpg	File:ETH-BIB-Dietler, Hermann (1839-1924)-Portrait-Portr 03555-A.jpg	0.428571429	2	file
/wiki/File:ETH-BIB-Erschwil-LBS_H1-015014.jpg	File:ETH-BIB-Erschwil-LBS_H1-015014.jpg	File:ETH-BIB-Erschwil-LBS H1-015014.jpg	0.428571429	2	file
/wiki/File:ETH-BIB-Forel,_Auguste_Henri_(1838-1931)-_Ancien_professeur_à_l'Université_de_Zürich-Portrait-Portr_02856.jpg	File:ETH-BIB-Forel,_Auguste_Henri_(1838-1931)-_Ancien_professeur_à_l'Université_de_Zürich-Portrait-Portr_02856.jpg	File:ETH-BIB-Forel, Auguste Henri (1838-1931)- Ancien professeur à l'Université de Zürich-Portrait-Portr 02856.jpg	0.428571429	2	file
/wiki/File:ETH-BIB-Prym,_Friedrich_Emil_(1841-1915)-Portrait-Portr_09682.jpg	File:ETH-BIB-Prym,_Friedrich_Emil_(1841-1915)-Portrait-Portr_09682.jpg	File:ETH-BIB-Prym, Friedrich Emil (1841-1915)-Portrait-Portr 09682.jpg	0.428571429	2	file
/wiki/File:ETH-BIB-Zeuner,_Gustav_Anton_(1828-1907)-Portrait-Portr_00309.jpg	File:ETH-BIB-Zeuner,_Gustav_Anton_(1828-1907)-Portrait-Portr_00309.jpg	File:ETH-BIB-Zeuner, Gustav Anton (1828-1907)-Portrait-Portr 00309.jpg	0.428571429	1	file
/wiki/Category:Ernst_Laur	Category:Ernst_Laur	Category:Ernst Laur	0.4	1	category
/wiki/File:ETH-BIB-Rothpletz,_Emil_(1824-1897)-Portrait-Portr_03562.jpg	File:ETH-BIB-Rothpletz,_Emil_(1824-1897)-Portrait-Portr_03562.jpg	File:ETH-BIB-Rothpletz, Emil (1824-1897)-Portrait-Portr 03562.jpg	0.375	2	file
/wiki/File:ETH-BIB-Mörsch,_Emil_(1872-1950)-Portrait-Portr_10815.jpg	File:ETH-BIB-Mörsch,_Emil_(1872-1950)-Portrait-Portr_10815.jpg	File:ETH-BIB-Mörsch, Emil (1872-1950)-Portrait-Portr 10815.jpg	0.375	2	file
/wiki/File:ETH-BIB-Escher,_Alfred_(1819-1882)-Portrait-Portr_05342.jpg	File:ETH-BIB-Escher,_Alfred_(1819-1882)-Portrait-Portr_05342.jpg	File:ETH-BIB-Escher, Alfred (1819-1882)-Portrait-Portr 05342.jpg	0.375	2	file
/wiki/File:ETH-BIB-Denzler,_Hans_Heinrich_(1814-1876)-Portrait-Portr_08919.jpg	File:ETH-BIB-Denzler,_Hans_Heinrich_(1814-1876)-Portrait-Portr_08919.jpg	File:ETH-BIB-Denzler, Hans Heinrich (1814-1876)-Portrait-Portr 08919.jpg	0.333333333	2	file
/wiki/File:ETH-BIB-Treadwell,_Frederic_Pearson_(1857-1918)-Portrait-Portr_01256.jpg	File:ETH-BIB-Treadwell,_Frederic_Pearson_(1857-1918)-Portrait-Portr_01256.jpg	File:ETH-BIB-Treadwell, Frederic Pearson (1857-1918)-Portrait-Portr 01256.jpg	0.333333333	2	file
/wiki/File:ETH-BIB-Marcou,_Jules_(1824-1898)-Portrait-Portr_09635.jpg	File:ETH-BIB-Marcou,_Jules_(1824-1898)-Portrait-Portr_09635.jpg	File:ETH-BIB-Marcou, Jules (1824-1898)-Portrait-Portr 09635.jpg	0.285714286	2	file
/wiki/File:ETH-BIB-Clerc,_Charly_(1882-1958)-Portrait-Portr_00060.jpg	File:ETH-BIB-Clerc,_Charly_(1882-1958)-Portrait-Portr_00060.jpg	File:ETH-BIB-Clerc, Charly (1882-1958)-Portrait-Portr 00060.jpg	0.25	2	file
/wiki/File:ETH-BIB-Bluntschli,_Hans_(1877-1962)-Portrait-Portr_02804.jpg	File:ETH-BIB-Bluntschli,_Hans_(1877-1962)-Portrait-Portr_02804.jpg	File:ETH-BIB-Bluntschli, Hans (1877-1962)-Portrait-Portr 02804.jpg	0.25	2	file
/wiki/File:ETH-BIB-Schellenberg,_Hans_Konrad_(1872-1923)-Portrait-Portr_02898.jpg	File:ETH-BIB-Schellenberg,_Hans_Konrad_(1872-1923)-Portrait-Portr_02898.jpg	File:ETH-BIB-Schellenberg, Hans Konrad (1872-1923)-Portrait-Portr 02898.jpg	0.25	2	file
/wiki/File:ETH-BIB-Paul-Armand_Challemel-Lacour_(1827-1896),_Professor_am_eidg._Polytechnikum_1856-1859-Portrait-Portr_05548.jpg	File:ETH-BIB-Paul-Armand_Challemel-Lacour_(1827-1896),_Professor_am_eidg._Polytechnikum_1856-1859-Portrait-Portr_05548.jpg	File:ETH-BIB-Paul-Armand Challemel-Lacour (1827-1896), Professor am eidg. Polytechnikum 1856-1859-Portrait-Portr 05548.jpg	0.25	3	file
/wiki/File:ETH-BIB-Weber,_Heinrich_(1842-1913)-Portrait-Portr_09008.jpg	File:ETH-BIB-Weber,_Heinrich_(1842-1913)-Portrait-Portr_09008.jpg	File:ETH-BIB-Weber, Heinrich (1842-1913)-Portrait-Portr 09008.jpg	0.25	2	file
/wiki/File:ETH-BIB-Müller,_Johann_Jakob_(1846-1875)-Portrait-Portr_06239.jpg	File:ETH-BIB-Müller,_Johann_Jakob_(1846-1875)-Portrait-Portr_06239.jpg	File:ETH-BIB-Müller, Johann Jakob (1846-1875)-Portrait-Portr 06239.jpg	0.25	2	file
/wiki/File:ETH-BIB-ETH,_Architektura,_Szene_aus_dem_Theaterstück_-Der_göttliche_Funke-_-_Weihnachtskommers_1915_im_Zürichorn_(12._Dezember)-Portrait-Portr_12969.jpg	File:ETH-BIB-ETH,_Architektura,_Szene_aus_dem_Theaterstück_-Der_göttliche_Funke-_-_Weihnachtskommers_1915_im_Zürichorn_(12._Dezember)-Portrait-Portr_12969.jpg	File:ETH-BIB-ETH, Architektura, Szene aus dem Theaterstück -Der göttliche Funke- - Weihnachtskommers 1915 im Zürichorn (12. Dezember)-Portrait-Portr 12969.jpg	0.166666667	2	file
/wiki/File:ETH-BIB-Schinz,_Hans_(1858-1941)_und_Keller,_Arzt,_Küsnacht-Portrait-Portr_10484.jpg	File:ETH-BIB-Schinz,_Hans_(1858-1941)_und_Keller,_Arzt,_Küsnacht-Portrait-Portr_10484.jpg	File:ETH-BIB-Schinz, Hans (1858-1941) und Keller, Arzt, Küsnacht-Portrait-Portr 10484.jpg	0.166666667	2	file
/wiki/File:ETH-BIB-Rebstein,_Johann_Jakob_(1840-1907)-Portrait-Portr_09939.jpg	File:ETH-BIB-Rebstein,_Johann_Jakob_(1840-1907)-Portrait-Portr_09939.jpg	File:ETH-BIB-Rebstein, Johann Jakob (1840-1907)-Portrait-Portr 09939.jpg	0.166666667	2	file
/wiki/File:ETH-BIB-Wild,_Johannes_(1814-1894)-Portrait-Portr_00289.jpg	File:ETH-BIB-Wild,_Johannes_(1814-1894)-Portrait-Portr_00289.jpg	File:ETH-BIB-Wild, Johannes (1814-1894)-Portrait-Portr 00289.jpg	0.166666667	2	file
/wiki/File:ETH-BIB-Franscini,_Stefano_(1796-1857)-Portrait-Portr_01742.jpg	File:ETH-BIB-Franscini,_Stefano_(1796-1857)-Portrait-Portr_01742.jpg	File:ETH-BIB-Franscini, Stefano (1796-1857)-Portrait-Portr 01742.jpg	0.166666667	2	file
/wiki/File:ETH-BIB-Theobald,_Gottfried_Ludwig_(1810-1869)-Portrait-Portr_08904.jpg	File:ETH-BIB-Theobald,_Gottfried_Ludwig_(1810-1869)-Portrait-Portr_08904.jpg	File:ETH-BIB-Theobald, Gottfried Ludwig (1810-1869)-Portrait-Portr 08904.jpg	0.142857143	2	file
/wiki/File:ETH-BIB-Wolfer,_Alfred_(1854-1931),_Ingenieur_-_Schule,_Eidgenössisches_Polytechnikum_Zürich,_1899-1903-Portrait-Portr_02360-029-AL.jpg	File:ETH-BIB-Wolfer,_Alfred_(1854-1931),_Ingenieur_-_Schule,_Eidgenössisches_Polytechnikum_Zürich,_1899-1903-Portrait-Portr_02360-029-AL.jpg	File:ETH-BIB-Wolfer, Alfred (1854-1931), Ingenieur - Schule, Eidgenössisches Polytechnikum Zürich, 1899-1903-Portrait-Portr 02360-029-AL.jpg	0.142857143	2	file
/wiki/File:ETH-BIB-Lugeon,_Maurice_(1870_-_1953)-Portrait-Portr_09852.jpg	File:ETH-BIB-Lugeon,_Maurice_(1870_-_1953)-Portrait-Portr_09852.jpg	File:ETH-BIB-Lugeon, Maurice (1870 - 1953)-Portrait-Portr 09852.jpg	0.142857143	2	file
/wiki/File:ETH-BIB-Recordon,_Benjamin_(1845-1938)-Portrait-Portr_06229.jpg	File:ETH-BIB-Recordon,_Benjamin_(1845-1938)-Portrait-Portr_06229.jpg	File:ETH-BIB-Recordon, Benjamin (1845-1938)-Portrait-Portr 06229.jpg	0.142857143	2	file
/wiki/File:ETH-BIB-Kinkel,_Gottfried_(1815-1882)-Portrait-Portr_00159.jpg	File:ETH-BIB-Kinkel,_Gottfried_(1815-1882)-Portrait-Portr_00159.jpg	File:ETH-BIB-Kinkel, Gottfried (1815-1882)-Portrait-Portr 00159.jpg	0.125	2	file
/wiki/File:ETH-BIB-La_Nicca,_Richard_(1794-1883)-Portrait-Portr_09603.jpg	File:ETH-BIB-La_Nicca,_Richard_(1794-1883)-Portrait-Portr_09603.jpg	File:ETH-BIB-La Nicca, Richard (1794-1883)-Portrait-Portr 09603.jpg	0.125	2	file
/wiki/File:ETH-BIB-Schwarz,_Hermann_Amand_(1843-1921)-Portrait-Portr_11921.jpg	File:ETH-BIB-Schwarz,_Hermann_Amand_(1843-1921)-Portrait-Portr_11921.jpg	File:ETH-BIB-Schwarz, Hermann Amand (1843-1921)-Portrait-Portr 11921.jpg	0.125	2	file
/wiki/File:ETH-BIB-Kleiner,_Alfred_(1849-1916)-Portrait-Portr_10505.jpg	File:ETH-BIB-Kleiner,_Alfred_(1849-1916)-Portrait-Portr_10505.jpg	File:ETH-BIB-Kleiner, Alfred (1849-1916)-Portrait-Portr 10505.jpg	0.125	2	file
/wiki/File:ETH-BIB-Früh,_Johann_Jakob_(1852-1938)-Portrait-Portr_02884.jpg	File:ETH-BIB-Früh,_Johann_Jakob_(1852-1938)-Portrait-Portr_02884.jpg	File:ETH-BIB-Früh, Johann Jakob (1852-1938)-Portrait-Portr 02884.jpg	0.125	2	file
/wiki/File:ETH-BIB-Kappeler,_Johann_Karl_(1816-1888)-Portrait-Portr_06557.jpg	File:ETH-BIB-Kappeler,_Johann_Karl_(1816-1888)-Portrait-Portr_06557.jpg	File:ETH-BIB-Kappeler, Johann Karl (1816-1888)-Portrait-Portr 06557.jpg	0.125	2	file
/wiki/File:ETH-BIB-Moränen_-_Amphitheater_von_Ivrea-Dia_247-00117.tif	File:ETH-BIB-Moränen_-_Amphitheater_von_Ivrea-Dia_247-00117.tif	File:ETH-BIB-Moränen - Amphitheater von Ivrea-Dia 247-00117.tif	0	1	file
/wiki/File:ETH-BIB-Viamala-Dia_247-00033.tif	File:ETH-BIB-Viamala-Dia_247-00033.tif	File:ETH-BIB-Viamala-Dia 247-00033.tif	0	0	file
/wiki/File:ETH-BIB-Ruseinbrücke-Dia_247-00100.tif	File:ETH-BIB-Ruseinbrücke-Dia_247-00100.tif	File:ETH-BIB-Ruseinbrücke-Dia 247-00100.tif	0	0	file
/wiki/File:ETH-BIB-Unteraargletscher,_"Sandhügel"-Dia_247-00164.tif	File:ETH-BIB-Unteraargletscher,_"Sandhügel"-Dia_247-00164.tif	File:ETH-BIB-Unteraargletscher, "Sandhügel"-Dia 247-00164.tif	0	0	file
/wiki/File:ETH-BIB-Schilt_und_Tristli-Dia_247-00017.tif	File:ETH-BIB-Schilt_und_Tristli-Dia_247-00017.tif	File:ETH-BIB-Schilt und Tristli-Dia 247-00017.tif	0	0	file
/wiki/File:ETH-BIB-Rheinfall-Dia_247-00096.tif	File:ETH-BIB-Rheinfall-Dia_247-00096.tif	File:ETH-BIB-Rheinfall-Dia 247-00096.tif	0	0	file
/wiki/File:ETH-BIB-Unteraargletscher,_Ende-Dia_247-00160.tif	File:ETH-BIB-Unteraargletscher,_Ende-Dia_247-00160.tif	File:ETH-BIB-Unteraargletscher, Ende-Dia 247-00160.tif	0	0	file
/wiki/File:ETH-BIB-Rätschtal,_Pfannstock-Dia_247-00150.tif	File:ETH-BIB-Rätschtal,_Pfannstock-Dia_247-00150.tif	File:ETH-BIB-Rätschtal, Pfannstock-Dia 247-00150.tif	0	0	file
/wiki/File:ETH-BIB-Rundhöcker_und_Zackengräte_im_Haslital-Dia_247-00167.tif	File:ETH-BIB-Rundhöcker_und_Zackengräte_im_Haslital-Dia_247-00167.tif	File:ETH-BIB-Rundhöcker und Zackengräte im Haslital-Dia 247-00167.tif	0	1	file
/wiki/File:ETH-BIB-Nolla-Talsperre-Dia_247-00011.tif	File:ETH-BIB-Nolla-Talsperre-Dia_247-00011.tif	File:ETH-BIB-Nolla-Talsperre-Dia 247-00011.tif	0	0	file
/wiki/File:ETH-BIB-Schuttkegel_an_der_Grimselstrasse-Dia_247-00169.tif	File:ETH-BIB-Schuttkegel_an_der_Grimselstrasse-Dia_247-00169.tif	File:ETH-BIB-Schuttkegel an der Grimselstrasse-Dia 247-00169.tif	0	1	file
/wiki/File:ETH-BIB-Valens_und_Graue_Hörner-Dia_247-00006.tif	File:ETH-BIB-Valens_und_Graue_Hörner-Dia_247-00006.tif	File:ETH-BIB-Valens und Graue Hörner-Dia 247-00006.tif	0	1	file
/wiki/File:ETH-BIB-Tödi_v._Planura-Dia_247-00053.tif	File:ETH-BIB-Tödi_v._Planura-Dia_247-00053.tif	File:ETH-BIB-Tödi v. Planura-Dia 247-00053.tif	0	1	file
/wiki/File:ETH-BIB-Mürtschenstock,_Nordhälfte_Übersicht-Dia_247-00015.tif	File:ETH-BIB-Mürtschenstock,_Nordhälfte_Übersicht-Dia_247-00015.tif	File:ETH-BIB-Mürtschenstock, Nordhälfte Übersicht-Dia 247-00015.tif	0	0	file
/wiki/File:ETH-BIB-Ruseinschlucht,_linkes_Ufer-Dia_247-00104.tif	File:ETH-BIB-Ruseinschlucht,_linkes_Ufer-Dia_247-00104.tif	File:ETH-BIB-Ruseinschlucht, linkes Ufer-Dia 247-00104.tif	0	0	file
/wiki/File:ETH-BIB-Mürtschenstock,_Gewölbe_Detail-Dia_247-00014-1.tif	File:ETH-BIB-Mürtschenstock,_Gewölbe_Detail-Dia_247-00014-1.tif	File:ETH-BIB-Mürtschenstock, Gewölbe Detail-Dia 247-00014-1.tif	0	0	file
/wiki/File:ETH-BIB-Ruseinschlucht,_Aplit-Gänge,_rechtes_Ufer-Dia_247-00103.tif	File:ETH-BIB-Ruseinschlucht,_Aplit-Gänge,_rechtes_Ufer-Dia_247-00103.tif	File:ETH-BIB-Ruseinschlucht, Aplit-Gänge, rechtes Ufer-Dia 247-00103.tif	0	0	file
/wiki/File:ETH-BIB-Mürtschenstock,_Gewölbe_Übersicht-Dia_247-00014-2.tif	File:ETH-BIB-Mürtschenstock,_Gewölbe_Übersicht-Dia_247-00014-2.tif	File:ETH-BIB-Mürtschenstock, Gewölbe Übersicht-Dia 247-00014-2.tif	0	0	file
/wiki/File:ETH-BIB-Schwyzerhaus,_Oberiberg-Dia_247-00130.tif	File:ETH-BIB-Schwyzerhaus,_Oberiberg-Dia_247-00130.tif	File:ETH-BIB-Schwyzerhaus, Oberiberg-Dia 247-00130.tif	0	1	file
/wiki/File:ETH-BIB-Mürtschenstock_Südgipfel,_von_Osten-Dia_247-00016.tif	File:ETH-BIB-Mürtschenstock_Südgipfel,_von_Osten-Dia_247-00016.tif	File:ETH-BIB-Mürtschenstock Südgipfel, von Osten-Dia 247-00016.tif	0	1	file
/wiki/File:ETH-BIB-Val_Maroz,_Bernina,_Blick_nach_Südosten_(SE)-Dia_247-00038.tif	File:ETH-BIB-Val_Maroz,_Bernina,_Blick_nach_Südosten_(SE)-Dia_247-00038.tif	File:ETH-BIB-Val Maroz, Bernina, Blick nach Südosten (SE)-Dia 247-00038.tif	0	1	file
/wiki/File:ETH-BIB-Saasberg-Absturz_zum_Durnachtal-Dia_247-00071.tif	File:ETH-BIB-Saasberg-Absturz_zum_Durnachtal-Dia_247-00071.tif	File:ETH-BIB-Saasberg-Absturz zum Durnachtal-Dia 247-00071.tif	0	0	file
/wiki/File:ETH-BIB-Schuttkegel,_Dargun_de_Pardomat-Dia_247-00109.tif	File:ETH-BIB-Schuttkegel,_Dargun_de_Pardomat-Dia_247-00109.tif	File:ETH-BIB-Schuttkegel, Dargun de Pardomat-Dia 247-00109.tif	0	0	file
/wiki/File:ETH-BIB-Seedamm_Rapperswil-Dia_247-00093.tif	File:ETH-BIB-Seedamm_Rapperswil-Dia_247-00093.tif	File:ETH-BIB-Seedamm Rapperswil-Dia 247-00093.tif	0	0	file
/wiki/File:ETH-BIB-Tal-Torso,_Vättis-Dia_247-00007.tif	File:ETH-BIB-Tal-Torso,_Vättis-Dia_247-00007.tif	File:ETH-BIB-Tal-Torso, Vättis-Dia 247-00007.tif	0	0	file
/wiki/File:ETH-BIB-Strohhaus_Unter-Entfelden-Dia_247-00087.tif	File:ETH-BIB-Strohhaus_Unter-Entfelden-Dia_247-00087.tif	File:ETH-BIB-Strohhaus Unter-Entfelden-Dia 247-00087.tif	0	0	file
/wiki/File:ETH-BIB-Windgällen,_Sattel-Dia_247-00024.tif	File:ETH-BIB-Windgällen,_Sattel-Dia_247-00024.tif	File:ETH-BIB-Windgällen, Sattel-Dia 247-00024.tif	0	1	file
/wiki/File:ETH-BIB-Ortstock,_vom_Saasberg-Dia_247-00062.tif	File:ETH-BIB-Ortstock,_vom_Saasberg-Dia_247-00062.tif	File:ETH-BIB-Ortstock, vom Saasberg-Dia 247-00062.tif	0	1	file
/wiki/File:ETH-BIB-Scopi,_Übersicht-Dia_247-00102.tif	File:ETH-BIB-Scopi,_Übersicht-Dia_247-00102.tif	File:ETH-BIB-Scopi, Übersicht-Dia 247-00102.tif	0	0	file
/wiki/File:ETH-BIB-Nolla-Schlucht,_Übersicht-Dia_247-00009.tif	File:ETH-BIB-Nolla-Schlucht,_Übersicht-Dia_247-00009.tif	File:ETH-BIB-Nolla-Schlucht, Übersicht-Dia 247-00009.tif	0	0	file
/wiki/File:ETH-BIB-Rutschgebiet_Tschappina_(Nolla)-Dia_247-00010-2.tif	File:ETH-BIB-Rutschgebiet_Tschappina_(Nolla)-Dia_247-00010-2.tif	File:ETH-BIB-Rutschgebiet Tschappina (Nolla)-Dia 247-00010-2.tif	0	0	file
/wiki/File:ETH-BIB-Reichenau_und_Bonaduz,_vom_Kunkelspass-Dia_247-00008.tif	File:ETH-BIB-Reichenau_und_Bonaduz,_vom_Kunkelspass-Dia_247-00008.tif	File:ETH-BIB-Reichenau und Bonaduz, vom Kunkelspass-Dia 247-00008.tif	0	1	file
/wiki/File:ETH-BIB-Schöllenen,_Protogin-Dia_247-00154.tif	File:ETH-BIB-Schöllenen,_Protogin-Dia_247-00154.tif	File:ETH-BIB-Schöllenen, Protogin-Dia 247-00154.tif	0	0	file					
